productId,brandName,productName,price,discountRate,currentlyViewing,currentlyBuying,ranking,trending,totalSales,colors,date,category
3467384,어게인스트 올 오즈,와이드 빅포켓 코튼 카고 밴딩 팬츠 [카키],22800,62,29,0,178,0,19000,,2024120220,pants
2184088,낫포너드,Banding One Tuck Wide Denim Pants - Black,44500,50,17,0,179,0,22000,black,2024120220,pants
2060719,굿라이프웍스,(기모옵션추가) 와이드 빅포켓 밴딩 카고 팬츠 카키,31500,50,130,0,180,0,54000,,2024120220,pants
3520046,리플라이퍼키,HT8717 웨어에버 와이드 데님 (MID BRUSH),29000,50,63,0,181,0,8300,,2024120220,pants
2425505,리바이스,LVC 1954 501 진 RIGID_50154-0090,329000,0,0,0,182,0,0,,2024120220,pants
3411543,무신사 스탠다드,속기모 나일론 와이드 스트링 팬츠 [블랙],39890,20,54,0,183,0,2600,블랙,2024120220,pants
2069525,무신사 스탠다드,원 턱 레귤러 핏 치노 팬츠 [베이지],33490,20,35,0,184,0,31000,,2024120220,pants
3722417,디키즈,오리지널 874 워크팬츠 Black,53100,10,23,0,185,0,7100,black,2024120220,pants
2049103,브랜디드,1880 PURE CREAM JEANS [WIDE STRAIGHT],58700,40,29,0,186,0,26000,,2024120220,pants
3475618,크럼프,스티치 와이드 스웨트 팬츠 [블랙],24000,51,62,31,187,0,15000,블랙,2024120220,pants
3439063,토피,[기모 선택] 더블 사이드 라인 트랙 버티컬 팬츠 (BLACK),31900,50,14,0,188,0,3900,black,2024120220,pants
3206723,낫포너드,Extra Wide Balloon Pants - Deep Blue,50400,43,105,0,189,0,9600,blue,2024120220,pants
1769063,제로,Deep One Tuck Sweat Pants [Khaki],31200,20,107,0,190,0,19000,,2024120220,pants
1575838,무신사 스탠다드,슈퍼 와이드 히든 밴딩 슬랙스[블랙],40690,15,28,0,191,0,19000,블랙,2024120220,pants
2208662,무신사 스탠다드,와이드 데님 팬츠 [블랙],42390,15,18,0,192,0,14000,블랙,2024120220,pants
4053834,아캄,98 Printed Knee Pin-tuck Denim Pants (Black),153800,10,48,0,193,0,1200,black,2024120220,pants
1317598,나인티플러스,우븐 조거 팬츠(블랙),33000,23,15,0,194,0,37000,블랙,2024120220,pants
4300670,데케트,Balloon Wide Jeans DCPT055YLBlueB,37100,40,89,0,195,0,1600,blue,2024120220,pants
3467143,어게인스트 올 오즈,와이드 데님 팬츠 [미디엄 블루],21800,64,34,0,196,0,46000,블루,2024120220,pants
2568748,무신사 스탠다드,스트레이트 히든 밴딩 슬랙스 [블랙],33890,15,23,0,197,0,27000,블랙,2024120220,pants
4336570,엑스컨테이너,딥 워싱 와이드 데님 팬츠 (WASHED BLACK),27500,50,521,71,198,0,3500,black,2024120220,pants
3613296,챔브로스,논페이드 와이드 데님팬츠[딥블루인디고],35800,48,34,0,199,0,7800,블루,2024120220,pants
4032573,퍼스트플로어,더 치노 팬츠 (5가지 색상),61600,61,67,0,200,0,1100,,2024120220,pants
2551390,무신사 스탠다드 우먼,우먼즈 하이 웨이스트 와이드 히든 밴딩 슬랙스 [블랙],39490,10,49,0,201,0,15000,블랙,2024120220,pants
4417677,필루미네이트,오버랩 스웨트 팬츠-블랙,24500,55,97,0,202,0,1300,블랙,2024120220,pants
4506373,아크시,루즈 워시드 벌룬핏 와이드 데님 팬츠 유니섹스 (블랙/블루),31920,20,59,0,203,0,0,블랙 | 블루,2024120220,pants
4095000,필루미네이트,데미지 워시드 데님 팬츠-스카이블루,24500,54,77,0,204,0,5800,블루,2024120220,pants
4536559,언탭트 스튜디오,원턱 와이드 코듀로이 밴딩 팬츠 3Color,29580,30,187,0,205,0,2000,,2024120220,pants
1403480,페이탈리즘,Crude wide fit jeans [5colors],33900,65,26,0,206,0,24000,,2024120220,pants
2863352,굿라이프웍스,에센셜 세미 와이드 코듀로이 팬츠 브라운,39800,20,22,0,207,0,16000,브라운,2024120220,pants
4323231,알리스,[오정규X알리스] 패널드 카펜터 와이드 팬츠 [블랙],57820,41,112,0,208,0,1300,블랙,2024120220,pants
2060743,굿라이프웍스,(기모옵션추가) 이지 와이드 밴딩 슬랙스 블랙,29800,46,38,0,209,0,43000,블랙,2024120220,pants
1115290,무신사 스탠다드,와이드 치노 팬츠 [베이지],35090,20,55,0,210,0,21000,,2024120220,pants
4496173,아디다스,파라슈트 팬츠 - 블랙 / IY2075,64990,50,20,0,211,0,0,블랙,2024120220,pants
